## Site Characteristics
Country='Turkey'
Station='Adana_Karataş'
Description='OpenMeteo Daily Data'
Source='OpenMeteo'
Contact='None'
Longitude=35.375
Latitude=36.575
Elevation=47.0
AngstromA=0.18
AngstromB=0.55
HasSunshine=False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20231014,10040.00,18.90,23.40,1.98,6.16,12.10,0.00
20231015,13970.00,18.75,26.30,2.15,4.49,1.10,0.00
20231016,14480.00,21.45,25.95,2.26,6.06,0.60,0.00
20231017,12380.00,19.05,24.40,2.05,5.39,6.00,0.00
20231018,13210.00,18.55,23.80,2.08,5.26,3.00,0.00
20231019,12470.00,18.80,24.75,2.12,3.30,2.60,0.00
20231020,15020.00,18.45,26.95,1.95,3.18,0.00,0.00
20231021,14930.00,18.25,29.55,1.83,3.04,0.00,0.00
20231022,14860.00,19.50,30.30,1.82,4.32,0.00,0.00
20231023,14460.00,19.70,29.05,1.81,3.50,0.00,0.00
20231024,14440.00,19.05,28.55,1.93,2.86,0.00,0.00
20231025,13150.00,19.45,29.20,1.92,3.10,0.00,0.00
20231026,12830.00,19.00,28.95,1.82,2.72,0.00,0.00
20231027,13680.00,19.10,27.00,2.28,2.58,0.00,0.00
20231028,13600.00,17.80,28.50,2.01,3.13,0.00,0.00
20231029,13140.00,18.40,27.25,2.08,3.36,0.00,0.00
20231030,9500.00,19.25,27.75,2.01,3.77,0.00,0.00
20231031,10380.00,19.95,28.50,1.78,4.69,0.10,0.00
20231101,12310.00,17.85,26.00,1.95,2.84,8.70,0.00
20231102,10040.00,18.85,24.30,2.14,6.10,37.10,0.00
20231103,10740.00,19.70,24.85,2.19,2.82,0.50,0.00
20231104,12860.00,18.60,25.60,2.08,3.20,0.00,0.00
20231105,11130.00,21.20,25.15,2.25,4.53,1.50,0.00
20231106,12470.00,19.45,25.85,2.13,3.08,0.00,0.00
20231107,12470.00,18.55,25.05,2.17,2.47,0.00,0.00
20231108,10790.00,16.95,24.20,1.97,2.69,0.00,0.00
20231109,12270.00,16.30,24.40,1.92,2.77,0.00,0.00
20231110,12260.00,17.00,26.00,1.82,2.80,0.00,0.00
20231111,12040.00,17.15,26.25,1.47,3.54,0.00,0.00
20231112,10970.00,15.85,26.25,1.57,3.74,3.50,0.00
20231113,9180.00,18.20,23.00,1.94,4.41,0.60,0.00
20231114,11680.00,16.55,23.25,1.73,4.04,0.00,0.00
20231115,7510.00,17.85,23.80,1.92,8.84,4.30,0.00
20231116,11820.00,17.25,23.05,1.24,7.02,0.00,0.00
20231117,7650.00,16.05,21.70,1.72,10.53,24.50,0.00
20231118,11660.00,14.10,22.60,1.17,11.65,32.90,0.00
20231119,11660.00,12.10,17.95,0.71,8.49,0.00,0.00
20231120,11520.00,12.80,17.95,0.82,5.19,0.00,0.00
20231121,10350.00,11.20,18.95,0.86,5.34,0.00,0.00
20231122,11280.00,12.10,20.50,1.00,5.85,0.00,0.00
20231123,10840.00,14.00,21.05,1.35,3.71,0.00,0.00
20231124,6230.00,14.55,20.90,1.44,4.64,47.00,0.00
20231125,5240.00,14.60,20.70,1.65,15.20,45.50,0.00
20231126,11210.00,11.10,19.50,0.78,14.04,0.00,0.00
20231127,10950.00,8.55,15.75,0.67,5.01,0.00,0.00
20231128,8330.00,9.90,16.95,0.86,4.83,0.00,0.00
20231129,8890.00,11.50,18.45,1.01,4.90,0.00,0.00
20231130,10460.00,10.65,20.05,1.13,3.28,0.00,0.00
20231201,10310.00,10.70,20.05,1.23,3.51,0.00,0.00
20231202,10140.00,11.45,20.10,1.16,3.88,0.00,0.00
20231203,10150.00,12.65,21.80,1.16,5.50,0.00,0.00
20231204,6650.00,15.80,20.15,1.31,5.96,0.50,0.00
20231205,6580.00,13.40,18.50,1.43,4.50,7.40,0.00
20231206,5940.00,13.65,18.30,1.56,3.51,5.40,0.00
20231207,1900.00,13.15,16.75,1.52,5.38,16.60,0.00
20231208,6640.00,13.10,18.40,1.35,8.61,12.30,0.00
20231209,8480.00,11.45,18.45,1.34,4.88,0.40,0.00
20231210,3500.00,13.40,19.30,1.32,6.94,3.10,0.00
20231211,5900.00,12.35,17.60,1.40,3.62,16.30,0.00
20231212,9730.00,11.20,18.35,1.26,3.21,0.70,0.00
20231213,9860.00,10.25,17.95,1.03,5.59,0.00,0.00
20231214,8000.00,11.10,19.50,1.25,3.67,0.00,0.00
20231215,8430.00,13.50,19.60,1.33,4.85,0.00,0.00
20231216,9520.00,11.75,20.50,1.22,8.98,0.00,0.00
20231217,10340.00,10.60,16.65,0.61,7.37,0.00,0.00
20231218,9930.00,9.00,17.35,0.73,5.02,0.00,0.00
20231219,9870.00,9.15,17.85,0.89,6.40,0.00,0.00
20231220,4980.00,12.00,16.35,1.00,8.71,0.80,0.00
20231221,4420.00,10.80,13.95,1.25,9.22,26.30,0.00
20231222,8960.00,10.90,17.85,1.36,3.73,11.50,0.00
20231223,9750.00,8.55,19.50,1.24,9.01,0.00,0.00
20231224,9640.00,10.25,18.95,1.20,3.51,0.00,0.00
20231225,9080.00,10.80,19.20,1.21,3.49,0.00,0.00
20231226,9690.00,10.95,19.00,1.19,5.33,0.00,0.00
20231227,9830.00,11.80,20.05,1.09,4.18,0.00,0.00
20231228,9890.00,9.85,19.25,1.04,3.36,0.00,0.00
20231229,9780.00,8.75,18.75,1.09,2.51,0.00,0.00
20231230,7410.00,10.35,17.85,1.15,3.23,0.00,0.00
20231231,8450.00,9.95,17.85,1.14,3.13,0.00,0.00
20240101,8920.00,12.50,18.45,1.22,3.49,2.60,0.00
20240102,8580.00,13.15,18.65,1.47,4.00,2.50,0.00
20240103,7600.00,14.05,18.95,1.49,8.67,11.60,0.00
20240104,8290.00,15.00,20.05,1.44,11.27,2.70,0.00
20240105,9820.00,10.65,18.50,0.89,5.02,0.00,0.00
20240106,7430.00,11.25,17.75,1.02,5.49,0.00,0.00
20240107,5270.00,12.00,18.90,1.32,4.66,3.60,0.00
20240108,6670.00,13.30,18.10,1.38,5.46,29.60,0.00
20240109,5930.00,10.40,15.30,1.28,5.86,22.90,0.00
20240110,9580.00,10.25,15.90,1.21,4.99,4.10,0.00
20240111,9130.00,11.00,16.00,1.25,4.25,3.90,0.00
20240112,8520.00,8.85,14.60,0.73,6.60,0.00,0.00
20240113,10900.00,6.80,13.95,0.61,5.20,0.00,0.00
20240114,6130.00,7.95,14.00,0.96,3.83,8.90,0.00
20240115,5370.00,11.15,16.70,1.30,6.58,4.90,0.00
20240116,4040.00,13.15,16.45,1.46,5.04,8.10,0.00
20240117,5670.00,11.65,16.80,1.36,3.42,1.90,0.00
20240118,6880.00,11.05,17.10,1.38,4.92,5.90,0.00
